QueryName	Base Nomenclature	Classification	Reporter	ReporterCode	Year	SubID	TL	TLS	Duty Type/Code	Partner	AV Duty Rate	Specific Duty Rate	Duty Nature	Binding Code	Binding Coverage Flag	Description1	Description2	Description3	Partner Name	National Description	Duty Description	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106410001'	  	'02'	'000'	5.00		A			 - - - - Female bees	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106410002'	  	'02'	'000'	5.00		A			 - - - - Bee packages	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106410003'	  	'02'	'000'	5.00		A			 - - - - Other	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106410008'	  	'02'	'000'	0.00		A			 - - - - For scientific and research purposes	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106410009'	  	'02'	'000'	5.00		A			 - - - - Other	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106490001'	  	'02'	'000'	0.00		A			 - - - For scientific and research purposes	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106490009'	  	'02'	'000'	5.00		A			 - - - Other	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106900010'	  	'02'	'000'	0.00		A			 - - Species for scientific and research purposes	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0106900090'	  	'02'	'000'	5.00		A			 - - Other	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201100001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 10 000 2 or 0201 10 000 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201100002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201100003'	  	'02'	'000'	15.00		A			 - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201100008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201202001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 200 2 or 0201 20 200 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201202002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201202003'	  	'02'	'000'	15.00		A			 - - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201202008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201203001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 300 2 or 0201 20 300 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201203002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201203003'	  	'02'	'000'	15.00		A			 - - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201203008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201205001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 500 2 or 0201 20 500 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201205002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201205003'	  	'02'	'000'	15.00		A			 - - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201205008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201209001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 900 2 or 0201 20 900 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201209002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201209003'	  	'02'	'000'	15.00		A			 - - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201209008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201300004'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 30 000 5 or 0201 30 000 6	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201300005'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201300006'	  	'02'	'000'	15.00		A			 - - - High-quality beef 12)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0201300008'	  	'02'	'000'		50% but not less than 1 euro per kg	M			 - - - Other	Not applicable/not available	Mixed duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0202100001'	  	'02'	'000'	15.00		A			 - - in the manner referred to in Additional Note 1 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0202 10 000 2 or 0202 10 000 3	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2017	Harmonized System 2017	Armenia	'051'	2018	1	'0202100002'	  	'02'	'000'	15.00		A			 - - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
