QueryName	Base Nomenclature	Classification	Reporter	ReporterCode	Year	SubID	TL	TLS	TLDESC	Product	Product Description	HS4	HS4Desc	HS6	HS6Desc	Level	TL Level Flag	Record Status	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01012100'	  	 -- Pure-bred breeding animals	'01'	Live animals	'0101'	Live horses, asses, mules and hinnies.	'010121'	 -- Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01012910'	  	 - - - For slaughter	'01'	Live animals	'0101'	Live horses, asses, mules and hinnies.	'010129'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01012990'	  	 - - - Other	'01'	Live animals	'0101'	Live horses, asses, mules and hinnies.	'010129'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01013000'	  	 - Asses	'01'	Live animals	'0101'	Live horses, asses, mules and hinnies.	'010130'	 - Asses	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01019000'	  	 - Other	'01'	Live animals	'0101'	Live horses, asses, mules and hinnies.	'010190'	 - Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022110'	  	 - - - Heifers (female bovines that have never calved)	'01'	Live animals	'0102'	Live bovine animals.	'010221'	 -- Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022130'	  	 - - - Cows	'01'	Live animals	'0102'	Live bovine animals.	'010221'	 -- Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022190'	  	 - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010221'	 -- Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022905'	  	 - - - Of the sub-genus Bibos or of the sub-genus Poephagus	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022910'	  	 - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022921'	  	 - - - - Of a weight exceeding 80|kg but not exceeding 160|kg	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022929'	  	 - - - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022941'	  	 - - - - Of a weight exceeding 160|kg but not exceeding 300|kg	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022949'	  	 - - - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022951'	  	 - - - - Of a weight exceeding 300|kg	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022959'	  	 - - - - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022961'	  	 - - - - - - For slaughter	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022969'	  	 - - - - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022991'	  	 - - - - - - For slaughter	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01022999'	  	 - - - - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010229'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01023100'	  	 -- Pure-bred breeding animals	'01'	Live animals	'0102'	Live bovine animals.	'010231'	 -- Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01023910'	  	 - - - Domestic species	'01'	Live animals	'0102'	Live bovine animals.	'010239'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01023990'	  	 - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010239'	 -- Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01029020'	  	 - - Pure-bred breeding animals	'01'	Live animals	'0102'	Live bovine animals.	'010290'	 - Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01029091'	  	 - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010290'	 - Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01029099'	  	 - - - Other	'01'	Live animals	'0102'	Live bovine animals.	'010290'	 - Other	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01031000'	  	 - Pure-bred breeding animals	'01'	Live animals	'0103'	Live swine.	'010310'	 - Pure-bred breeding animals	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01039110'	  	 - - - Domestic species	'01'	Live animals	'0103'	Live swine.	'010391'	 -- Weighing less than 50 kg	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01039190'	  	 - - - Other	'01'	Live animals	'0103'	Live swine.	'010391'	 -- Weighing less than 50 kg	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01039211'	  	 - - - - Sows having farrowed at least once, of a weight of not less than 160|kg	'01'	Live animals	'0103'	Live swine.	'010392'	 -- Weighing 50 kg or more	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01039219'	  	 - - - - Other	'01'	Live animals	'0103'	Live swine.	'010392'	 -- Weighing 50 kg or more	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01039290'	  	 - - - Other	'01'	Live animals	'0103'	Live swine.	'010392'	 -- Weighing 50 kg or more	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01041010'	  	 - - Pure-bred breeding animals	'01'	Live animals	'0104'	Live sheep and goats.	'010410'	 - Sheep	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01041030'	  	 - - Other	'01'	Live animals	'0104'	Live sheep and goats.	'010410'	 - Sheep	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01041080'	  	 - - - Other	'01'	Live animals	'0104'	Live sheep and goats.	'010410'	 - Sheep	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01042010'	  	 - - Pure-bred breeding animals	'01'	Live animals	'0104'	Live sheep and goats.	'010420'	 - Goats	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01042090'	  	 - - Other	'01'	Live animals	'0104'	Live sheep and goats.	'010420'	 - Goats	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051111'	  	 - - - - Laying stocks	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010511'	 -- Fowls of the species Gallus domesticus	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051119'	  	 - - - - Other	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010511'	 -- Fowls of the species Gallus domesticus	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051191'	  	 - - - - Laying stocks	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010511'	 -- Fowls of the species Gallus domesticus	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051199'	  	 - - - - Other	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010511'	 -- Fowls of the species Gallus domesticus	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051200'	  	 -- Turkeys	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010512'	 -- Turkeys	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051300'	  	 -- Ducks	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010513'	 -- Ducks	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051400'	  	 -- Geese	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010514'	 -- Geese	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01051500'	  	 -- Guinea fowls	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010515'	 -- Guinea fowls	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01059400'	  	 -- Fowls of the species Gallus domesticus	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010594'	 -- Fowls of the species Gallus domesticus	8	1	R	
	HS 2022	Harmonized System 2022	Albania	'008'	2023	1	'01059910'	  	 - - - Ducks	'01'	Live animals	'0105'	Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin	'010599'	 -- Other	8	1	R	
