QueryName	Base Nomenclature	Classification	Reporter	ReporterCode	Year	SubID	TL	TLS	Duty Type/Code	Partner	AV Duty Rate	Specific Duty Rate	Duty Nature	Binding Code	Binding Coverage Flag	Description1	Description2	Description3	Partner Name	National Description	Duty Description	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01012100'	  	'02'	'000'	5.00		A			 -- Reproducteurs de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01012900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01013010'	  	'02'	'000'	5.00		A			 -- Reproducteur de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01013090'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01019000'	  	'02'	'000'	30.00		A			 - Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01022100'	  	'02'	'000'	5.00		A			 -- Reproducteurs de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01022900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01023100'	  	'02'	'000'	5.00		A			 -- Reproducteurs de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01023900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01029010'	  	'02'	'000'	5.00		A			 -- Reproducteur de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01029090'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01031000'	  	'02'	'000'	5.00		A			 - Reproducteurs de race pure	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01039100'	  	'02'	'000'	30.00		A			 -- D'un poids inférieur à 50 kg	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01039200'	  	'02'	'000'	30.00		A			 -- D'un poids égal ou supérieur à 50 kg	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01041000'	  	'02'	'000'	30.00		A			 - De l'espèce ovine	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01042000'	  	'02'	'000'	30.00		A			 - De l'espèce caprine	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01051100'	  	'02'	'000'	5.00		A			 -- Volailles de l'espèce Gallus domesticus	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01051200'	  	'02'	'000'	5.00		A			 -- Dindes et dindons	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01051300'	  	'02'	'000'	5.00		A			 -- Canards	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01051400'	  	'02'	'000'	5.00		A			 -- Oies	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01051500'	  	'02'	'000'	5.00		A			 -- Pintades	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01059400'	  	'02'	'000'	30.00		A			 -- Volailles de l'espèce Gallus domesticus	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01059900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01061100'	  	'02'	'000'	30.00		A			 -- Primates	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01061200'	  	'02'	'000'	30.00		A			 -- Baleines, dauphins et marsouins (mammifères de l'ordre Cetacea); lamantins et dugongs (mammifères de l'ordre Sirenia); otaries et phoques, lions de mer et morses (mammifères du sous-ordre Pinnipedia)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01061300'	  	'02'	'000'	30.00		A			 -- Chameaux et autres camélidés (Camelidae)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01061400'	  	'02'	'000'	30.00		A			 -- Lapins et lièvres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01061900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01062000'	  	'02'	'000'	30.00		A			 - Reptiles (y compris les serpents et les tortues de mer)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01063100'	  	'02'	'000'	30.00		A			 -- Oiseaux de proie	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01063200'	  	'02'	'000'	30.00		A			 -- Psittaciformes (y compris les perroquets, perruches, aras et cacatoès)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01063300'	  	'02'	'000'	30.00		A			 -- Autruches; émeus (Dromaius novaehollandiae)	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01063900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01064100'	  	'02'	'000'	30.00		A			 -- Abeilles	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01064900'	  	'02'	'000'	30.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'01069000'	  	'02'	'000'	30.00		A			 - Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02011000'	  	'02'	'000'	20.00		A			 - En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02012000'	  	'02'	'000'	20.00		A			 - Autres morceaux non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02013000'	  	'02'	'000'	20.00		A			 - Désossées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02021000'	  	'02'	'000'	20.00		A			 - En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02022000'	  	'02'	'000'	20.00		A			 - Autres morceaux non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02023000'	  	'02'	'000'	20.00		A			 - Désossées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02031100'	  	'02'	'000'	20.00		A			 -- En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02031200'	  	'02'	'000'	20.00		A			 -- Jambons, épaules et leurs morceaux, non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02031900'	  	'02'	'000'	20.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02032100'	  	'02'	'000'	20.00		A			 -- En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02032200'	  	'02'	'000'	20.00		A			 -- Jambons, épaules et leurs morceaux, non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02032900'	  	'02'	'000'	20.00		A			 -- Autres	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02041000'	  	'02'	'000'	20.00		A			 - Carcasses et demi-carcasses d'agneau, fraîches ou réfrigérées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02042100'	  	'02'	'000'	20.00		A			 -- En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02042200'	  	'02'	'000'	20.00		A			 -- En autres morceaux non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02042300'	  	'02'	'000'	20.00		A			 -- Désossées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02043000'	  	'02'	'000'	20.00		A			 - Carcasses et demi-carcasses d'agneau, congelées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02044100'	  	'02'	'000'	20.00		A			 -- En carcasses ou demi-carcasses	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02044200'	  	'02'	'000'	20.00		A			 -- En autres morceaux non désossés	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02044300'	  	'02'	'000'	20.00		A			 -- Désossées	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02045000'	  	'02'	'000'	20.00		A			 - Viandes des animaux de l'espèce caprine	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Gabon	'266'	2023	1	'02050000'	  	'02'	'000'	20.00		A			 Viandes des animaux des espèces chevaline, asine ou mulassière, fraîches, réfrigérées ou congelées.	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
